Progresso,Peers Conectados,Peers Totais,Download,Upload
58.5,8,40,2.47 MB/s,0
58.5,8,40,2.25 MB/s,0
58.5,8,40,2.20 MB/s,0
58.6,8,40,2.20 MB/s,0
58.6,8,40,2.09 MB/s,0
58.6,8,40,2.15 MB/s,0
58.6,8,40,2.20 MB/s,0
58.6,8,40,2.33 MB/s,0
58.6,8,40,2.19 MB/s,0
58.7,8,40,2.18 MB/s,0
58.7,8,40,2.39 MB/s,0
58.7,8,40,2.54 MB/s,0
58.7,8,40,2.59 MB/s,0
58.8,8,40,2.79 MB/s,0
58.8,8,40,2.80 MB/s,0
58.8,8,40,2.86 MB/s,0
58.8,8,40,2.85 MB/s,0
58.8,8,40,2.82 MB/s,0
58.9,8,37,2.70 MB/s,0
58.9,8,37,2.56 MB/s,0
58.9,8,37,2.45 MB/s,0
58.9,8,37,2.32 MB/s,0
58.9,8,37,2.16 MB/s,0
58.9,9,37,2.10 MB/s,0
59.0,9,37,2.04 MB/s,0
59.0,9,37,1.97 MB/s,0
59.0,9,37,2.26 MB/s,0
59.0,9,37,2.31 MB/s,0
59.0,9,37,2.33 MB/s,0
59.0,9,37,2.34 MB/s,0
59.1,9,37,2.39 MB/s,0
59.1,9,37,2.40 MB/s,0
59.1,9,37,2.49 MB/s,0
59.1,9,37,2.45 MB/s,0
59.1,9,37,2.40 MB/s,0
59.1,9,37,2.28 MB/s,0
59.2,9,37,2.22 MB/s,0
59.2,9,37,2.25 MB/s,0
59.2,9,37,2.37 MB/s,0
59.2,9,37,2.56 MB/s,0
59.3,9,37,2.78 MB/s,0
59.3,9,37,2.99 MB/s,0
59.3,9,37,3.01 MB/s,0
59.4,9,37,3.20 MB/s,0
59.4,9,37,3.38 MB/s,0
59.4,9,37,3.44 MB/s,0
59.4,9,37,3.53 MB/s,0
59.5,9,37,3.64 MB/s,0
59.5,9,37,3.64 MB/s,0
59.5,9,37,3.60 MB/s,0
59.5,9,37,3.51 MB/s,0
59.6,9,37,3.59 MB/s,0
59.6,9,37,3.58 MB/s,0
59.6,9,37,3.50 MB/s,0
59.6,9,37,3.51 MB/s,0
59.7,9,37,3.45 MB/s,0
59.7,9,37,3.41 MB/s,0
59.7,9,37,3.38 MB/s,0
59.7,9,37,3.08 MB/s,0
59.7,9,37,2.72 MB/s,0
59.8,9,37,2.60 MB/s,0
59.8,9,37,2.63 MB/s,0
59.8,9,37,2.79 MB/s,0
59.9,9,37,2.95 MB/s,0
59.9,9,37,3.20 MB/s,0
60.0,9,37,3.96 MB/s,0
60.0,9,37,4.33 MB/s,0
60.1,9,37,4.73 MB/s,0
60.1,9,37,4.91 MB/s,0
60.1,9,37,5.29 MB/s,0
60.1,9,37,5.22 MB/s,0
60.2,9,37,5.19 MB/s,0
60.2,9,37,4.99 MB/s,0
60.2,13,37,4.81 MB/s,0
60.2,13,37,4.69 MB/s,0
60.3,13,37,3.83 MB/s,0
60.3,13,37,3.15 MB/s,0
60.3,13,37,3.05 MB/s,0
60.3,13,37,2.83 MB/s,0
60.3,13,37,2.76 MB/s,0
60.3,13,37,2.75 MB/s,0
60.4,13,37,2.88 MB/s,0
60.4,13,37,3.03 MB/s,0
60.4,13,37,2.90 MB/s,0
60.5,13,37,2.90 MB/s,0
60.5,13,37,3.17 MB/s,0
60.5,14,37,3.26 MB/s,0
60.5,14,37,3.54 MB/s,0
60.6,14,37,4.83 MB/s,0
60.7,14,37,5.01 MB/s,0
60.7,14,37,4.90 MB/s,0
60.7,14,37,4.69 MB/s,0
60.7,16,37,4.53 MB/s,0
60.8,16,37,4.44 MB/s,0
60.8,16,37,4.31 MB/s,0
60.8,16,36,4.26 MB/s,0
60.8,16,36,4.16 MB/s,0
60.8,16,36,2.76 MB/s,0
60.8,16,37,2.32 MB/s,0
60.8,16,37,1.83 MB/s,0
60.8,15,34,1.73 MB/s,0
60.8,15,34,1.50 MB/s,0
60.8,15,34,1.25 MB/s,0
60.8,15,34,978 kB/s,0
60.8,15,34,503 kB/s,0
60.8,15,34,284 kB/s,0
60.8,15,34,126 kB/s,0
60.8,15,34,215 kB/s,0
60.8,15,34,187 kB/s,0
60.9,15,35,575 kB/s,0
60.9,15,35,643 kB/s,0
60.9,15,35,839 kB/s,0
61.0,15,35,1.61 MB/s,0
61.0,15,35,1.61 MB/s,0
61.0,15,35,1.62 MB/s,0
61.0,15,35,1.62 MB/s,0
61.0,15,35,1.63 MB/s,0
61.0,15,35,1.60 MB/s,0
61.0,15,35,1.58 MB/s,0
61.0,15,35,1.95 MB/s,0
61.0,15,35,1.94 MB/s,0
61.0,15,35,1.74 MB/s,0
61.0,15,35,1.10 MB/s,0
61.1,20,35,1.52 MB/s,0
61.1,20,35,1.69 MB/s,0
61.1,20,35,1.94 MB/s,0
61.1,20,35,2.37 MB/s,0
61.1,20,35,2.17 MB/s,0
61.2,20,35,2.81 MB/s,0
61.3,20,35,3.47 MB/s,0
61.3,20,35,3.86 MB/s,0
61.3,20,35,4.37 MB/s,0
61.4,20,35,4.85 MB/s,0
61.4,20,34,4.74 MB/s,0
61.4,20,34,4.68 MB/s,0
61.4,20,34,4.59 MB/s,0
61.4,20,34,4.35 MB/s,0
61.5,20,34,4.32 MB/s,0
61.5,20,34,4.19 MB/s,0
61.5,20,34,3.28 MB/s,0
61.5,20,34,2.98 MB/s,0
61.5,20,34,2.48 MB/s,0
61.6,20,34,2.37 MB/s,0
61.7,20,33,3.99 MB/s,0
61.7,20,33,4.00 MB/s,0
61.7,20,33,3.89 MB/s,0
61.8,20,33,4.18 MB/s,0
61.8,20,33,4.33 MB/s,0
61.8,20,33,4.31 MB/s,0
61.8,20,33,4.40 MB/s,0
61.8,20,33,4.26 MB/s,0
61.8,20,33,4.07 MB/s,0
61.9,20,33,3.23 MB/s,0
61.9,20,33,2.73 MB/s,0
61.9,21,33,3.09 MB/s,0
62.0,21,33,3.29 MB/s,0
62.0,21,33,2.58 MB/s,0
62.0,21,33,2.86 MB/s,0
62.0,21,33,3.02 MB/s,0
62.1,21,33,3.36 MB/s,0
62.1,21,32,3.67 MB/s,0
62.1,21,32,3.78 MB/s,0
62.2,21,32,3.74 MB/s,0
62.2,21,32,3.63 MB/s,0
62.2,21,32,3.80 MB/s,0
62.2,21,32,3.72 MB/s,0
62.3,21,32,3.52 MB/s,0
62.3,21,32,3.45 MB/s,0
62.3,21,32,3.34 MB/s,0
62.3,21,32,3.19 MB/s,0
62.4,21,32,3.34 MB/s,0
62.4,21,32,3.23 MB/s,0
62.4,21,32,2.87 MB/s,0
62.4,26,32,3.12 MB/s,0
62.4,26,32,3.03 MB/s,0
62.5,26,32,3.11 MB/s,0
62.5,26,32,3.21 MB/s,0
62.5,26,32,3.12 MB/s,0
62.5,26,32,3.11 MB/s,0
62.6,26,32,3.13 MB/s,0
62.6,26,32,2.87 MB/s,0
62.6,26,32,3.11 MB/s,0
62.6,26,32,3.38 MB/s,0
62.7,26,32,3.35 MB/s,0
62.7,26,32,3.27 MB/s,0
62.7,26,32,3.04 MB/s,0
62.8,26,32,3.44 MB/s,0
62.8,25,32,3.27 MB/s,0
62.8,26,32,3.22 MB/s,0
62.8,26,32,3.09 MB/s,0
62.8,26,32,3.00 MB/s,0
62.8,26,32,2.73 MB/s,0
62.9,26,32,2.65 MB/s,0
62.9,26,31,2.52 MB/s,0
62.9,26,31,2.49 MB/s,0
62.9,27,31,1.83 MB/s,0
62.9,27,31,2.15 MB/s,0
62.9,27,31,2.24 MB/s,0
63.0,27,31,2.23 MB/s,0
63.0,28,31,2.24 MB/s,0
63.0,28,31,2.75 MB/s,0
63.0,28,31,2.44 MB/s,0
63.0,28,31,2.32 MB/s,0
63.0,28,31,2.23 MB/s,0
63.0,28,31,2.13 MB/s,0
63.1,28,31,2.08 MB/s,0
63.1,28,31,3.02 MB/s,0
63.2,28,31,2.83 MB/s,0
63.2,28,32,2.69 MB/s,0
63.2,28,32,1.79 MB/s,0
63.2,27,31,2.05 MB/s,0
63.2,27,31,2.30 MB/s,0
63.2,27,31,2.54 MB/s,0
63.3,27,31,3.89 MB/s,0
63.3,27,31,3.94 MB/s,0
63.4,27,31,3.99 MB/s,0
63.4,27,31,4.24 MB/s,0
63.5,27,31,4.39 MB/s,0
63.6,27,31,6.18 MB/s,0
63.7,27,31,7.14 MB/s,0
63.8,27,32,8.26 MB/s,0
63.8,27,32,8.39 MB/s,0
63.8,30,32,7.33 MB/s,0
63.9,30,33,7.62 MB/s,0
63.9,30,33,7.78 MB/s,0
63.9,30,33,6.81 MB/s,0
64.0,30,33,6.98 MB/s,0
64.0,30,33,5.71 MB/s,0
64.0,30,33,5.68 MB/s,0
64.1,30,33,4.23 MB/s,0
64.1,30,33,4.24 MB/s,0
64.1,30,33,4.25 MB/s,0
64.2,30,33,4.28 MB/s,0
64.2,30,33,4.39 MB/s,0
64.2,30,33,4.36 MB/s,0
64.3,30,33,4.30 MB/s,0
64.3,30,33,4.28 MB/s,0
64.3,30,33,4.29 MB/s,0
64.4,30,33,4.30 MB/s,0
64.4,30,34,4.13 MB/s,0
64.4,29,32,3.81 MB/s,0
64.4,29,32,3.71 MB/s,0
64.4,29,32,3.56 MB/s,0
64.5,29,32,3.51 MB/s,0
64.5,29,32,3.24 MB/s,0
64.5,29,32,2.75 MB/s,0
64.5,29,32,2.35 MB/s,0
64.5,29,32,2.31 MB/s,0
64.5,29,32,2.09 MB/s,0
64.5,29,32,1.91 MB/s,0
64.5,29,33,1.68 MB/s,0
64.6,29,33,1.87 MB/s,0
64.6,29,33,1.79 MB/s,0
64.6,29,34,1.33 MB/s,0
64.6,29,34,1.36 MB/s,0
64.6,29,34,1.31 MB/s,0
64.6,29,34,1.24 MB/s,0
64.6,29,34,787 kB/s,0
64.6,29,34,716 kB/s,0
64.6,29,34,716 kB/s,0
64.6,29,34,587 kB/s,0
64.6,29,34,464 kB/s,0
64.6,29,34,449 kB/s,0
64.6,29,34,468 kB/s,0
64.6,29,35,693 kB/s,0
64.7,29,35,2.06 MB/s,0
64.8,29,35,2.42 MB/s,0
64.8,30,35,3.68 MB/s,0
64.8,30,35,3.69 MB/s,0
64.9,30,35,3.79 MB/s,0
64.9,30,35,4.17 MB/s,0
64.9,30,35,4.39 MB/s,0
64.9,33,35,4.22 MB/s,0
64.9,33,35,4.12 MB/s,0
64.9,33,35,4.38 MB/s,0
65.0,33,35,3.18 MB/s,0
65.0,33,35,2.74 MB/s,0
65.0,33,35,2.15 MB/s,0
65.0,33,35,2.53 MB/s,0
65.1,33,35,2.82 MB/s,0
65.2,33,35,3.75 MB/s,0
65.2,33,35,4.73 MB/s,0
65.3,33,35,5.07 MB/s,0
65.3,33,35,5.04 MB/s,0
65.3,33,35,4.99 MB/s,0
65.3,33,35,4.98 MB/s,0
65.4,33,35,5.52 MB/s,0
65.4,33,35,6.04 MB/s,0
65.4,33,35,5.62 MB/s,0
65.5,33,35,5.25 MB/s,0
65.5,33,35,3.43 MB/s,0
65.5,33,35,3.39 MB/s,0
65.5,33,35,3.27 MB/s,0
65.5,33,35,3.32 MB/s,0
65.6,33,35,3.75 MB/s,0
65.6,33,35,3.91 MB/s,0
65.6,33,35,2.57 MB/s,0
65.6,33,35,2.47 MB/s,0
65.6,33,35,2.45 MB/s,0
65.7,33,35,2.39 MB/s,0
65.7,33,35,2.78 MB/s,0
65.7,33,35,2.90 MB/s,0
65.7,33,35,3.00 MB/s,0
65.8,33,35,2.56 MB/s,0
65.8,33,35,2.62 MB/s,0
65.8,33,35,2.70 MB/s,0
65.8,33,35,2.97 MB/s,0
65.9,33,35,3.12 MB/s,0
65.9,33,35,3.22 MB/s,0
65.9,33,35,2.93 MB/s,0
65.9,33,35,2.75 MB/s,0
65.9,33,35,2.72 MB/s,0
65.9,34,35,2.79 MB/s,0
66.0,34,35,2.76 MB/s,0
66.0,34,35,2.73 MB/s,0
66.0,34,35,2.67 MB/s,0
66.0,34,35,2.62 MB/s,0
66.1,34,35,2.55 MB/s,0
66.1,34,35,2.60 MB/s,0
66.1,34,35,2.72 MB/s,0
66.1,34,35,2.67 MB/s,0
66.1,34,35,2.65 MB/s,0
66.2,34,35,2.62 MB/s,0
66.2,34,35,2.55 MB/s,0
66.2,34,35,2.84 MB/s,0
66.2,34,35,2.74 MB/s,0
66.2,34,35,2.64 MB/s,0
66.2,34,35,2.52 MB/s,0
66.3,34,35,2.48 MB/s,0
66.3,34,35,2.36 MB/s,0
66.3,34,35,2.35 MB/s,0
66.3,34,35,2.34 MB/s,0
66.3,34,35,2.30 MB/s,0
66.3,34,35,2.30 MB/s,0
66.4,34,35,2.37 MB/s,0
66.4,34,35,2.43 MB/s,0
66.4,34,35,2.62 MB/s,0
66.4,34,35,2.74 MB/s,0
66.4,34,35,2.78 MB/s,0
66.5,34,35,2.83 MB/s,0
66.5,34,35,2.88 MB/s,0
66.5,34,35,2.85 MB/s,0
66.5,34,35,2.86 MB/s,0
66.5,34,35,2.83 MB/s,0
66.6,34,35,2.77 MB/s,0
66.6,34,35,2.72 MB/s,0
66.6,34,35,2.56 MB/s,0
66.6,34,35,2.43 MB/s,0
66.6,34,35,2.45 MB/s,0
66.6,34,35,2.35 MB/s,0
66.7,34,35,2.20 MB/s,0
66.7,34,35,2.08 MB/s,0
66.7,34,35,1.98 MB/s,0
66.7,34,35,1.96 MB/s,0
66.7,34,35,1.90 MB/s,0
66.7,34,35,1.78 MB/s,0
66.7,34,35,1.70 MB/s,0
66.7,34,35,1.64 MB/s,0
66.8,34,35,1.50 MB/s,0
66.8,34,35,1.39 MB/s,0
66.8,34,35,1.26 MB/s,0
66.8,34,35,1.11 MB/s,0
66.8,34,35,960 kB/s,0
66.8,34,35,743 kB/s,0
66.8,34,35,601 kB/s,0
66.8,34,35,454 kB/s,0
66.8,34,36,249 kB/s,0
66.8,34,36,336 kB/s,0
66.8,34,36,331 kB/s,0
66.8,34,36,579 kB/s,0
66.8,34,36,658 kB/s,0
66.8,34,36,834 kB/s,0
66.8,34,37,926 kB/s,0
66.8,34,37,924 kB/s,0
66.8,34,37,933 kB/s,0
66.8,34,37,1.09 MB/s,0
66.9,34,37,1.30 MB/s,0
66.9,34,37,1.45 MB/s,0
66.9,34,37,1.97 MB/s,0
66.9,34,37,1.93 MB/s,0
67.0,34,37,2.16 MB/s,0
67.0,34,37,2.28 MB/s,0
67.0,34,37,2.51 MB/s,0
67.0,34,37,2.89 MB/s,0
67.1,34,37,3.27 MB/s,0
67.1,34,37,3.38 MB/s,0
67.1,34,37,3.78 MB/s,0
67.2,34,38,3.26 MB/s,0
67.2,34,38,3.43 MB/s,0
67.2,34,38,3.64 MB/s,0
67.3,34,38,3.76 MB/s,0
67.3,34,40,3.65 MB/s,0
67.3,34,40,3.44 MB/s,0
67.3,34,40,3.15 MB/s,0
67.3,34,41,3.21 MB/s,0
67.3,34,41,2.78 MB/s,0
67.4,34,41,2.85 MB/s,0
67.4,35,42,3.54 MB/s,0
67.5,35,42,3.28 MB/s,0
67.5,35,42,3.44 MB/s,0
67.5,35,42,3.36 MB/s,0
67.5,35,42,3.44 MB/s,0
67.5,35,42,3.62 MB/s,0
67.5,35,42,3.90 MB/s,0
67.6,35,42,3.79 MB/s,0
67.6,35,42,4.10 MB/s,0
67.7,35,42,4.74 MB/s,0
67.7,35,42,4.00 MB/s,0
67.7,35,42,3.97 MB/s,0
67.7,35,42,3.68 MB/s,0
67.8,35,42,3.88 MB/s,0
67.8,35,42,4.09 MB/s,0
67.8,35,42,4.09 MB/s,0
67.8,35,42,4.15 MB/s,0
67.9,35,42,4.19 MB/s,0
67.9,35,42,3.81 MB/s,0
67.9,35,42,3.58 MB/s,0
68.0,35,42,3.78 MB/s,0
68.0,35,42,3.94 MB/s,0
68.0,35,42,4.17 MB/s,0
68.1,35,42,4.30 MB/s,0
68.1,35,42,4.33 MB/s,0
68.1,39,42,4.60 MB/s,0
68.2,39,42,4.66 MB/s,0
68.2,39,42,4.72 MB/s,0
68.2,39,42,4.65 MB/s,0
68.3,39,42,4.60 MB/s,0
68.3,39,43,4.60 MB/s,0
68.3,40,43,4.50 MB/s,0
68.3,40,43,4.36 MB/s,0
68.4,40,43,4.03 MB/s,0
68.4,40,43,3.88 MB/s,0
68.4,40,43,3.65 MB/s,0
68.4,40,43,3.57 MB/s,0
68.5,40,43,3.52 MB/s,0
68.5,40,43,3.47 MB/s,0
68.5,40,43,3.42 MB/s,0
68.5,40,43,3.23 MB/s,0
68.5,40,43,3.07 MB/s,0
68.5,40,43,3.01 MB/s,0
68.6,40,43,2.82 MB/s,0
68.6,40,43,2.69 MB/s,0
68.6,40,43,2.55 MB/s,0
68.6,40,43,2.56 MB/s,0
68.6,40,43,2.56 MB/s,0
68.7,40,43,2.46 MB/s,0
68.7,40,43,2.35 MB/s,0
68.7,40,43,2.17 MB/s,0
68.7,40,43,2.28 MB/s,0
68.7,40,43,2.14 MB/s,0
68.7,40,43,1.95 MB/s,0
68.7,40,43,1.94 MB/s,0
68.7,40,43,1.75 MB/s,0
68.7,40,43,1.42 MB/s,0
68.7,40,43,1.19 MB/s,0
68.7,40,43,1.05 MB/s,0
68.8,40,43,993 kB/s,0
68.8,40,43,922 kB/s,0
68.8,40,43,981 kB/s,0
68.8,40,43,887 kB/s,0
68.8,41,43,953 kB/s,0
68.8,41,43,909 kB/s,0
68.8,41,43,928 kB/s,0
68.8,41,43,916 kB/s,0
68.8,41,43,819 kB/s,0
68.8,41,43,906 kB/s,0
68.9,41,43,1.71 MB/s,0
68.9,41,44,1.89 MB/s,0
68.9,41,44,2.05 MB/s,0
69.0,41,44,3.52 MB/s,0
69.1,41,44,4.23 MB/s,0
69.1,41,45,4.96 MB/s,0
69.2,42,45,5.08 MB/s,0
69.2,42,45,5.54 MB/s,0
69.2,42,45,6.01 MB/s,0
69.3,42,45,5.94 MB/s,0
69.4,42,45,6.45 MB/s,0
69.4,42,45,6.40 MB/s,0
69.4,42,45,5.90 MB/s,0
69.5,42,45,5.05 MB/s,0
69.5,42,45,5.27 MB/s,0
69.5,42,45,4.97 MB/s,0
69.6,42,45,5.87 MB/s,0
69.6,42,45,5.72 MB/s,0
69.7,42,45,5.34 MB/s,0
69.7,42,45,5.31 MB/s,0
69.7,42,45,5.11 MB/s,0
69.8,42,45,5.28 MB/s,0
69.8,42,45,4.67 MB/s,0
69.8,42,45,5.19 MB/s,0
69.9,42,45,5.17 MB/s,0
69.9,42,45,4.80 MB/s,0
69.9,42,45,4.42 MB/s,0
69.9,42,45,4.00 MB/s,0
70.0,42,45,3.98 MB/s,0
70.0,42,45,4.11 MB/s,0
70.0,42,45,4.09 MB/s,0
70.1,42,45,4.07 MB/s,0
70.1,42,45,3.76 MB/s,0
70.1,42,45,3.66 MB/s,0
70.1,42,45,3.54 MB/s,0
70.1,42,45,3.54 MB/s,0
70.2,42,45,3.61 MB/s,0
70.2,43,45,3.77 MB/s,0
70.2,43,45,3.96 MB/s,0
70.3,43,45,3.60 MB/s,0
70.3,43,45,3.60 MB/s,0
70.3,43,45,3.49 MB/s,0
70.3,43,46,3.45 MB/s,0
70.4,43,46,3.66 MB/s,0
70.4,43,46,3.47 MB/s,0
70.4,43,46,3.20 MB/s,0
70.4,44,46,2.79 MB/s,0
70.4,44,46,2.34 MB/s,0
70.4,44,46,1.91 MB/s,0
70.4,44,46,1.52 MB/s,0
70.4,44,46,1.21 MB/s,0
70.4,44,46,959 kB/s,0
70.4,44,46,641 kB/s,0
70.4,44,46,439 kB/s,0
70.4,44,46,535 kB/s,0
70.4,44,46,696 kB/s,0
70.5,44,46,721 kB/s,0
70.5,44,46,922 kB/s,0
70.5,44,45,1.06 MB/s,0
70.5,44,45,1.17 MB/s,0
70.5,44,45,1.21 MB/s,0
70.5,44,45,1.33 MB/s,0
70.5,44,45,1.65 MB/s,0
70.6,44,45,2.62 MB/s,0
70.6,44,45,2.66 MB/s,0
70.7,44,45,2.90 MB/s,0
70.7,44,45,3.38 MB/s,0
70.7,44,45,3.69 MB/s,0
70.8,44,45,4.05 MB/s,0
70.8,44,45,4.70 MB/s,0
70.9,44,45,4.95 MB/s,0
71.0,44,45,6.12 MB/s,0
71.0,45,45,5.81 MB/s,0
71.0,45,45,5.62 MB/s,0
71.1,45,47,5.98 MB/s,0
71.1,45,47,6.38 MB/s,0
71.2,45,47,6.11 MB/s,0
71.2,45,47,5.90 MB/s,0
71.2,45,47,5.73 MB/s,0
71.2,45,47,5.42 MB/s,0
71.3,45,47,5.22 MB/s,0
71.3,45,47,4.15 MB/s,0
71.3,45,47,4.29 MB/s,0
71.4,45,47,3.96 MB/s,0
71.4,45,47,3.23 MB/s,0
71.4,45,48,3.24 MB/s,0
71.4,45,48,3.25 MB/s,0
71.4,45,48,3.29 MB/s,0
71.5,44,47,3.32 MB/s,0
71.5,44,47,3.33 MB/s,0
71.5,44,47,3.17 MB/s,0
71.5,44,47,2.74 MB/s,0
71.5,44,47,2.67 MB/s,0
71.6,44,47,2.68 MB/s,0
71.6,44,47,2.66 MB/s,0
71.6,44,47,2.68 MB/s,0
71.6,44,47,2.65 MB/s,0
71.7,44,48,2.56 MB/s,0
71.7,44,48,2.83 MB/s,0
71.7,44,48,2.73 MB/s,0
71.7,44,48,2.68 MB/s,0
71.7,44,48,2.77 MB/s,0
71.7,44,48,2.68 MB/s,0
71.8,44,48,2.67 MB/s,0
71.8,44,48,2.66 MB/s,0
71.8,44,48,2.65 MB/s,0
71.8,45,49,2.56 MB/s,0
71.8,46,49,2.57 MB/s,0
71.9,46,49,2.54 MB/s,0
71.9,46,49,2.61 MB/s,0
71.9,46,49,2.65 MB/s,0
71.9,46,49,2.71 MB/s,0
72.0,46,49,2.94 MB/s,0
72.0,46,49,2.92 MB/s,0
72.0,46,49,2.92 MB/s,0
72.0,46,49,2.94 MB/s,0
72.1,46,49,3.19 MB/s,0
72.1,46,49,3.31 MB/s,0
72.1,47,50,3.37 MB/s,0
72.1,47,50,3.24 MB/s,0
72.1,47,50,3.04 MB/s,0
72.1,47,50,2.81 MB/s,0
72.2,47,50,2.61 MB/s,0
72.2,47,50,2.53 MB/s,0
72.2,47,50,2.33 MB/s,0
72.2,48,50,1.87 MB/s,0
72.2,48,50,1.49 MB/s,0
72.2,48,50,1.14 MB/s,0
72.2,48,50,918 kB/s,0
72.2,48,50,1.03 MB/s,0
72.2,48,50,956 kB/s,0
72.2,47,49,809 kB/s,0
72.2,47,49,577 kB/s,0
72.2,47,49,445 kB/s,0
72.2,47,49,553 kB/s,0
72.2,47,49,596 kB/s,0
72.2,47,49,633 kB/s,0
72.2,47,49,671 kB/s,0
72.2,47,49,703 kB/s,0
72.2,47,49,644 kB/s,0
72.2,47,49,611 kB/s,0
72.3,47,49,662 kB/s,0
72.3,47,49,936 kB/s,0
72.3,47,49,1.04 MB/s,0
72.3,47,49,1.07 MB/s,0
72.3,47,49,1.19 MB/s,0
72.3,47,49,1.60 MB/s,0
72.4,47,49,1.80 MB/s,0
72.4,47,49,1.69 MB/s,0
72.4,47,49,1.70 MB/s,0
72.4,47,49,1.71 MB/s,0
72.4,47,49,1.64 MB/s,0
72.4,47,49,1.64 MB/s,0
72.4,47,49,1.60 MB/s,0
72.4,47,49,1.68 MB/s,0
72.4,47,49,1.44 MB/s,0
72.4,48,49,1.32 MB/s,0
72.5,48,49,1.95 MB/s,0
72.5,48,49,1.94 MB/s,0
72.5,48,49,2.06 MB/s,0
72.5,48,50,2.19 MB/s,0
72.6,48,50,2.25 MB/s,0
72.6,48,50,3.04 MB/s,0
72.6,48,50,2.87 MB/s,0
72.7,48,50,3.19 MB/s,0
72.7,48,50,3.43 MB/s,0
72.7,48,50,3.70 MB/s,0
72.7,48,50,3.37 MB/s,0
72.8,48,50,3.98 MB/s,0
72.8,48,50,4.42 MB/s,0
72.8,48,50,4.22 MB/s,0
72.9,48,50,4.23 MB/s,0
72.9,48,50,3.64 MB/s,0
72.9,48,50,3.72 MB/s,0
72.9,48,50,3.54 MB/s,0
72.9,48,50,3.35 MB/s,0
72.9,48,50,2.93 MB/s,0
72.9,48,50,2.75 MB/s,0
73.0,47,49,1.98 MB/s,0
73.0,47,49,1.65 MB/s,0
73.0,47,49,1.74 MB/s,0
73.0,47,49,1.92 MB/s,0
73.0,47,49,1.98 MB/s,0
73.0,47,49,1.82 MB/s,0
73.1,47,49,1.87 MB/s,0
73.1,47,49,1.89 MB/s,0
73.1,47,49,1.94 MB/s,0
73.1,47,49,2.00 MB/s,0
73.1,47,49,2.07 MB/s,0
73.1,47,49,1.96 MB/s,0
73.1,47,49,1.54 MB/s,0
73.1,47,49,1.45 MB/s,0
73.2,47,49,2.51 MB/s,0
73.2,47,49,2.53 MB/s,0
73.3,47,49,2.76 MB/s,0
73.3,47,49,2.81 MB/s,0
73.3,47,49,2.87 MB/s,0
73.3,47,49,2.96 MB/s,0
73.3,47,49,3.15 MB/s,0
73.4,47,49,3.54 MB/s,0
73.4,47,49,3.68 MB/s,0
73.4,47,49,3.75 MB/s,0
73.4,47,49,2.62 MB/s,0
73.4,47,49,2.54 MB/s,0
73.4,47,49,2.27 MB/s,0
73.5,48,49,2.24 MB/s,0
73.5,48,49,2.18 MB/s,0
73.5,48,49,2.16 MB/s,0
73.5,47,48,2.19 MB/s,0
73.5,47,48,1.89 MB/s,0
73.5,47,48,1.88 MB/s,0
73.6,47,48,2.30 MB/s,0
73.6,47,48,2.39 MB/s,0
73.6,47,48,2.45 MB/s,0
73.6,47,48,2.43 MB/s,0
73.6,47,48,2.45 MB/s,0
73.6,47,48,2.45 MB/s,0
73.7,47,48,2.39 MB/s,0
73.7,47,49,2.35 MB/s,0
73.7,47,49,2.26 MB/s,0
73.7,47,49,2.14 MB/s,0
73.7,47,49,1.67 MB/s,0
73.7,47,49,1.57 MB/s,0
73.7,47,49,1.45 MB/s,0
73.7,47,49,1.40 MB/s,0
73.7,47,49,1.30 MB/s,0
73.7,47,49,1.20 MB/s,0
73.7,47,49,1.07 MB/s,0
73.7,47,49,967 kB/s,0
73.8,47,49,907 kB/s,0
73.8,47,49,928 kB/s,0
73.8,47,49,809 kB/s,0
73.8,48,49,706 kB/s,0
73.8,48,49,545 kB/s,0
73.8,48,49,473 kB/s,0
73.8,48,49,357 kB/s,0
73.8,48,49,369 kB/s,0
73.8,48,49,343 kB/s,0
73.8,48,49,303 kB/s,0
73.8,48,49,240 kB/s,0
73.8,48,49,326 kB/s,0
73.8,48,49,329 kB/s,0
73.8,48,49,337 kB/s,0
73.8,48,49,417 kB/s,0
73.8,48,49,449 kB/s,0
73.8,48,50,662 kB/s,0
73.8,48,50,687 kB/s,0
73.8,48,50,709 kB/s,0
73.8,48,50,744 kB/s,0
73.8,48,50,744 kB/s,0
73.8,48,50,485 kB/s,0
73.8,48,50,790 kB/s,0
73.9,48,50,1.25 MB/s,0
73.9,48,50,1.63 MB/s,0
74.0,48,50,2.26 MB/s,0
74.1,48,50,3.50 MB/s,0
74.1,48,50,3.82 MB/s,0
74.1,48,50,4.38 MB/s,0
74.2,48,50,5.14 MB/s,0
74.3,48,50,6.19 MB/s,0
74.3,48,50,6.96 MB/s,0
74.4,48,50,7.18 MB/s,0
74.4,48,50,7.49 MB/s,0
74.5,47,50,7.02 MB/s,0
74.5,47,50,6.95 MB/s,0
74.6,47,50,6.67 MB/s,0
74.6,47,50,6.79 MB/s,0
74.6,47,50,6.34 MB/s,0
74.7,47,50,5.76 MB/s,0
74.7,47,50,5.56 MB/s,0
74.7,47,50,5.40 MB/s,0
74.8,47,50,4.94 MB/s,0
74.8,47,50,4.92 MB/s,0
74.8,47,50,4.87 MB/s,0
74.9,47,50,5.13 MB/s,0
75.0,47,50,6.19 MB/s,0
75.1,47,50,6.25 MB/s,0
75.1,47,50,6.27 MB/s,0
