Tempo,Progresso,Peers Conectados,Peers Totais,Download,Upload
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,0,0 kB/s,0
0.0,0.2,0,3,0 kB/s,0
0.0,0.2,0,3,0 kB/s,0
0.0,0.2,0,4,0 kB/s,0
0.0,0.2,0,5,0 kB/s,0
0.0,0.2,0,7,0 kB/s,0
0.0,0.2,0,12,0 kB/s,0
0.0,0.2,0,13,0 kB/s,0
0.0,0.2,0,16,0 kB/s,0
0.0,0.2,0,17,0 kB/s,0
0.0,0.2,0,18,0 kB/s,0
0.0,0.2,0,19,0 kB/s,0
0.0,0.2,0,20,0 kB/s,0
0.0,0.2,0,20,0 kB/s,0
0.0,0.2,0,20,0 kB/s,0
0.0,0.2,0,20,0 kB/s,0
0.0,0.2,0,21,0 kB/s,0
0.0,0.2,0,21,0 kB/s,0
0.0,0.2,0,21,0 kB/s,0
0.0,0.2,0,23,0 kB/s,0
0.0,0.2,0,23,0 kB/s,0
0.0,0.2,0,23,0 kB/s,0
0.0,0.2,0,23,0 kB/s,0
0.0,0.2,0,24,0 kB/s,0
0.0,0.2,0,25,0 kB/s,0
0.0,0.2,0,25,0 kB/s,0
0.0,0.2,0,26,0 kB/s,0
0.0,0.2,0,27,0 kB/s,0
0.0,0.2,0,28,0 kB/s,0
0.0,0.2,0,30,0 kB/s,0
0.0,0.2,1,31,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
27.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
37.0,0.0,0,0,0 kB/s,0
38.0,0.0,0,0,0 kB/s,0
38.0,0.0,0,0,0 kB/s,0
38.0,0.0,0,0,0 kB/s,0
38.0,0.0,0,0,0 kB/s,0
38.0,0.0,0,0,0 kB/s,0
38.0,0.0,0,0,0 kB/s,0
38.0,0.0,0,0,0 kB/s,0
38.0,0.0,0,0,0 kB/s,0
47.0,0.0,0,0,0 kB/s,0
47.0,0.0,0,0,0 kB/s,0
47.0,0.0,0,0,0 kB/s,0
47.0,0.0,0,0,0 kB/s,0
47.0,0.0,0,0,0 kB/s,0
47.0,0.0,0,0,0 kB/s,0
47.0,0.0,0,0,0 kB/s,0
47.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,0,0 kB/s,0
48.0,0.0,0,1,0 kB/s,0
48.0,0.0,0,2,0 kB/s,0
48.0,0.0,0,2,0 kB/s,0
48.0,0.0,0,4,0 kB/s,0
48.0,0.0,0,2,0 kB/s,0
48.0,0.0,0,2,0 kB/s,0
48.0,0.0,0,3,0 kB/s,0
48.0,0.0,0,3,0 kB/s,0
48.0,0.0,0,3,0 kB/s,0
48.0,0.0,0,3,0 kB/s,0
48.0,0.0,0,3,0 kB/s,0
