Tempo,Progresso,Peers Conectados,Peers Totais,Download,Upload
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,174 kB/s,0
0.0,0.0,0,0,470 kB/s,0
0.0,0.0,0,0,779 kB/s,0
0.0,0.0,0,0,1.08 MB/s,0
0.0,0.0,0,0,1.38 MB/s,0
0.0,0.0,0,0,1.68 MB/s,0
0.0,0.1,0,0,1.99 MB/s,0
0.0,0.1,0,0,2.28 MB/s,0
0.0,0.1,0,0,2.59 MB/s,0
0.0,0.1,0,0,2.89 MB/s,0
0.0,0.1,0,0,2.87 MB/s,0
0.0,0.2,0,0,2.89 MB/s,0
0.0,0.2,0,0,2.87 MB/s,0
0.0,0.2,0,0,2.86 MB/s,0
0.0,0.2,0,0,2.86 MB/s,0
0.0,0.2,0,2,2.84 MB/s,0
0.0,0.2,0,2,2.82 MB/s,0
0.0,0.3,0,2,2.82 MB/s,0
0.0,0.3,0,2,2.81 MB/s,0
0.0,0.3,0,2,2.82 MB/s,0
0.0,0.3,0,2,2.82 MB/s,0
0.0,0.3,0,3,2.80 MB/s,0
0.0,0.4,0,3,2.79 MB/s,0
0.0,0.4,0,3,2.78 MB/s,0
0.0,0.4,0,4,2.78 MB/s,0
0.0,0.4,0,5,2.78 MB/s,0
0.0,0.4,0,6,2.77 MB/s,0
0.0,0.4,0,6,2.77 MB/s,0
0.0,0.5,0,7,2.76 MB/s,0
1.0,0.5,0,8,2.77 MB/s,0
1.0,0.5,0,9,2.72 MB/s,0
1.0,0.5,0,9,2.71 MB/s,0
1.0,0.5,0,9,2.71 MB/s,0
1.0,0.6,1,10,2.72 MB/s,0
10.0,0.6,3,11,2.69 MB/s,0
10.0,0.6,3,12,2.70 MB/s,0
10.0,0.6,4,12,2.70 MB/s,0
10.0,0.6,3,12,2.69 MB/s,0
10.0,0.7,3,12,2.72 MB/s,0
10.0,0.7,3,12,2.68 MB/s,0
10.0,0.7,3,12,2.66 MB/s,0
10.0,0.7,3,12,2.96 MB/s,0
10.0,0.7,3,12,2.96 MB/s,0
10.0,0.8,4,12,2.95 MB/s,0
10.0,0.8,4,13,2.95 MB/s,0
10.0,0.8,4,13,2.93 MB/s,0
10.0,0.8,4,13,2.94 MB/s,0
10.0,0.8,4,14,2.93 MB/s,0
10.0,0.8,4,15,2.94 MB/s,0
10.0,0.9,4,15,2.96 MB/s,0
10.0,0.9,5,16,2.95 MB/s,0
10.0,0.9,5,16,2.95 MB/s,0
10.0,0.9,5,16,2.91 MB/s,0
10.0,0.9,5,16,2.92 MB/s,0
10.0,0.9,5,16,2.92 MB/s,0
10.0,1.0,5,16,2.87 MB/s,0
10.0,1.0,6,16,2.83 MB/s,0
10.0,1.0,6,16,2.82 MB/s,0
10.0,1.0,6,17,2.75 MB/s,0
10.0,1.0,6,18,2.72 MB/s,0
10.0,1.0,6,18,2.73 MB/s,0
10.0,1.1,6,18,2.73 MB/s,0
10.0,1.1,6,18,2.70 MB/s,0
10.0,1.1,6,18,2.69 MB/s,0
10.0,1.1,6,18,2.65 MB/s,0
10.0,1.1,6,18,2.57 MB/s,0
10.0,1.1,6,18,2.55 MB/s,0
10.0,1.2,6,18,2.56 MB/s,0
10.0,1.2,6,19,2.58 MB/s,0
10.0,1.2,6,19,2.53 MB/s,0
10.0,1.2,6,19,2.52 MB/s,0
10.0,1.2,6,19,2.50 MB/s,0
10.0,1.2,6,19,2.47 MB/s,0
10.0,1.3,6,19,2.48 MB/s,0
10.0,1.3,6,19,2.57 MB/s,0
10.0,1.3,6,19,2.59 MB/s,0
10.0,1.3,6,19,2.58 MB/s,0
10.0,1.3,6,19,2.59 MB/s,0
10.0,1.4,7,19,2.67 MB/s,0
10.0,1.4,7,19,2.68 MB/s,0
10.0,1.4,7,19,2.67 MB/s,0
10.0,1.4,7,19,2.97 MB/s,0
