Tempo,Progresso,Peers Conectados,Peers Totais,Download,Upload
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
0.0,0.0,0,0,0 kB/s,0
1.0,0.0,0,0,0 kB/s,0
1.0,0.0,0,0,276 kB/s,0
1.0,0.0,0,0,548 kB/s,0
1.0,0.0,0,0,717 kB/s,0
1.0,0.0,0,0,858 kB/s,0
1.0,0.0,0,0,1.02 MB/s,0
1.0,0.0,0,0,1.13 MB/s,0
1.0,0.0,0,0,1.22 MB/s,0
1.0,0.0,0,0,1.32 MB/s,0
1.0,0.0,0,0,1.48 MB/s,0
1.0,0.0,0,0,1.58 MB/s,0
1.0,0.0,0,0,1.34 MB/s,0
1.0,0.1,0,0,1.17 MB/s,0
1.0,0.1,0,0,1.21 MB/s,0
1.0,0.1,0,0,1.30 MB/s,0
1.0,0.1,0,1,1.34 MB/s,0
1.0,0.1,0,1,1.38 MB/s,0
1.0,0.1,0,1,1.46 MB/s,0
1.0,0.1,0,1,1.70 MB/s,0
1.0,0.1,0,1,1.74 MB/s,0
1.0,0.2,0,1,1.89 MB/s,0
1.0,0.2,0,1,2.10 MB/s,0
1.0,0.2,0,1,2.22 MB/s,0
1.0,0.2,0,3,2.27 MB/s,0
1.0,0.2,0,4,2.38 MB/s,0
1.0,0.3,0,5,2.69 MB/s,0
1.0,0.3,0,6,2.75 MB/s,0
1.0,0.3,0,6,2.80 MB/s,0
1.0,0.3,0,6,2.89 MB/s,0
1.0,0.3,0,6,2.95 MB/s,0
1.0,0.3,0,6,2.95 MB/s,0
1.0,0.4,0,7,2.96 MB/s,0
1.0,0.4,0,8,2.91 MB/s,0
1.0,0.4,1,8,2.83 MB/s,0
10.0,0.4,2,9,2.78 MB/s,0
10.0,0.4,2,9,2.72 MB/s,0
10.0,0.5,2,10,2.71 MB/s,0
10.0,0.5,2,14,2.71 MB/s,0
10.0,0.5,3,14,2.70 MB/s,0
10.0,0.5,3,14,2.69 MB/s,0
10.0,0.5,3,14,2.66 MB/s,0
11.0,0.5,3,16,2.74 MB/s,0
11.0,0.6,3,16,2.73 MB/s,0
11.0,0.6,3,16,2.73 MB/s,0
11.0,0.6,3,16,2.78 MB/s,0
11.0,0.6,3,17,2.74 MB/s,0
11.0,0.6,3,17,2.72 MB/s,0
11.0,0.6,3,17,2.67 MB/s,0
11.0,0.7,3,17,2.61 MB/s,0
11.0,0.7,3,17,2.64 MB/s,0
11.0,0.7,3,17,2.58 MB/s,0
11.0,0.7,3,17,2.59 MB/s,0
11.0,0.7,3,17,2.53 MB/s,0
11.0,0.7,3,17,2.49 MB/s,0
11.0,0.8,3,17,2.45 MB/s,0
11.0,0.8,3,17,2.32 MB/s,0
11.0,0.8,3,17,2.22 MB/s,0
11.0,0.8,3,17,2.19 MB/s,0
11.0,0.8,4,17,2.03 MB/s,0
11.0,0.8,4,17,1.95 MB/s,0
11.0,0.8,4,17,1.83 MB/s,0
11.0,0.8,4,17,1.81 MB/s,0
11.0,0.8,4,17,1.71 MB/s,0
11.0,0.9,4,17,1.65 MB/s,0
11.0,0.9,4,17,1.81 MB/s,0
11.0,0.9,4,17,1.82 MB/s,0
11.0,0.9,4,17,1.79 MB/s,0
11.0,0.9,4,17,1.76 MB/s,0
11.0,0.9,4,19,1.71 MB/s,0
11.0,0.9,4,20,1.70 MB/s,0
11.0,0.9,4,21,1.66 MB/s,0
11.0,0.9,4,21,1.57 MB/s,0
11.0,0.9,4,21,1.54 MB/s,0
11.0,1.0,4,21,1.49 MB/s,0
11.0,1.0,4,21,1.42 MB/s,0
11.0,1.0,4,21,1.39 MB/s,0
11.0,1.0,4,21,1.54 MB/s,0
11.0,1.0,5,21,1.51 MB/s,0
11.0,1.0,5,21,1.52 MB/s,0
11.0,1.0,5,21,1.52 MB/s,0
11.0,1.0,5,21,1.65 MB/s,0
11.0,1.0,5,21,1.72 MB/s,0
