Tempo,Progresso,Peers Conectados,Peers Totais,Download,Upload
427.0,39.1,44,48.54838709677419,2.9,0
428.0,39.8,47,50.10526315789474,3.0,0
437.0,40.2,47,49.44444444444444,2.85,0
438.0,40.5,46,49.878787878787875,2.94,0
448.0,41.2,44,50.0,2.84,0
458.0,42.2,47,48.64,2.92,0
468.0,43.2,46,49.25,2.98,0
469.0,43.9,45,49.421052631578945,2.83,0
478.0,44.2,46,50.0,2.86,0
488.0,45.2,49,49.9,2.75,0
489.0,45.4,48,49.09756097560975,2.58,0
498.0,46.1,47,49.77777777777778,2.63,0
499.0,46.3,46,50.0,2.83,0
509.0,47.1,45,49.88235294117647,2.68,0
519.0,48.1,46,49.673469387755105,2.66,0
520.0,49.0,43,50.0,2.58,0
529.0,49.0,43,50.1,2.92,0
539.0,50.0,44,47.15909090909091,2.75,0
540.0,50.9,43,46.142857142857146,2.57,0
549.0,51.0,42,46.05263157894737,2.59,0
550.0,51.3,43,47.70967741935484,2.82,0
560.0,51.9,41,49.11764705882353,2.67,0
570.0,52.9,43,49.73913043478261,2.88,0
571.0,53.8,42,50.0,2.6,0
580.0,53.9,41,48.45454545454545,2.8,0
581.0,54.7,45,49.285714285714285,2.81,0
590.0,54.9,44,50.111111111111114,3.03,0
591.0,55.3,44,49.484848484848484,2.91,0
600.0,55.9,42,50.07142857142857,2.81,0
601.0,56.2,42,50.0,2.91,0
610.0,56.9,45,50.0,2.42,0
611.0,56.9,45,49.66,2.69,0
621.0,57.9,45,50.06,2.7,0
631.0,58.8,47,48.97142857142857,2.71,0
632.0,59.5,46,49.3125,2.69,0
641.0,59.8,43,48.70967741935484,2.86,0
642.0,60.4,40,48.78947368421053,2.82,0
651.0,60.8,42,50.23529411764706,3.24,0
652.0,61.4,43,48.94117647058823,2.75,0
661.0,61.8,43,49.42857142857143,2.74,0
662.0,61.9,43,49.95454545454545,2.77,0
672.0,62.8,44,49.8,2.78,0
682.0,63.7,46,50.0,2.76,0
692.0,64.7,46,47.145833333333336,2.76,0
693.0,65.6,42,44.0,2.46,0
702.0,65.6,42,45.04545454545455,2.73,0
703.0,66.0,41,48.41379310344828,2.86,0
712.0,66.6,43,50.0625,2.76,0
713.0,66.9,42,49.75757575757576,2.76,0
722.0,67.6,44,50.6,2.68,0
723.0,67.6,43,49.608695652173914,2.67,0
733.0,68.5,45,49.333333333333336,2.89,0
734.0,69.5,47,50.0,2.8,0
743.0,69.5,47,49.82,2.98,0
753.0,70.5,48,49.74,2.82,0
754.0,71.5,46,50.0,2.63,0
763.0,71.6,46,49.7,2.69,0
764.0,72.1,44,48.6,2.82,0
773.0,72.5,42,48.36363636363637,2.81,0
774.0,72.8,43,50.0,2.97,0
783.0,73.6,46,50.0,2.82,0
784.0,73.8,47,50.0,2.79,0
794.0,74.6,48,48.96078431372549,3.08,0
804.0,75.6,46,49.69565217391305,2.81,0
805.0,76.5,45,48.0,2.59,0
814.0,76.6,45,49.78431372549019,2.92,0
824.0,77.6,45,49.125,2.62,0
825.0,77.8,43,49.51428571428571,2.65,0
834.0,78.5,42,48.0,2.46,0
835.0,78.7,43,49.48717948717949,2.75,0
844.0,79.4,44,49.0,2.55,0
845.0,79.5,44,49.66,3.08,0
855.0,80.5,46,49.44,2.9,0
865.0,81.5,44,48.28125,2.76,0
866.0,82.1,44,50.10526315789474,2.61,0
875.0,82.4,43,50.02325581395349,2.95,0
876.0,83.2,43,49.285714285714285,2.41,0
885.0,83.3,42,49.68888888888889,2.47,0
886.0,84.1,45,50.0,2.66,0
895.0,84.3,45,50.0,2.9,0
896.0,84.4,45,48.888888888888886,3.25,0
905.0,85.3,41,50.0,2.34,0
906.0,85.4,41,49.022222222222226,2.77,0
916.0,86.3,41,49.411764705882355,2.95,0
926.0,87.2,43,49.78,2.96,0
936.0,88.3,39,49.51111111111111,2.79,0
937.0,89.1,42,50.333333333333336,2.34,0
946.0,89.2,42,49.08,2.9,0
956.0,90.2,41,49.625,2.89,0
957.0,90.4,40,50.04651162790697,2.76,0
967.0,91.2,44,49.529411764705884,2.99,0
977.0,92.2,42,50.06818181818182,2.88,0
978.0,93.1,43,50.666666666666664,2.66,0
987.0,93.2,43,49.266666666666666,2.68,0
988.0,93.7,42,49.57142857142857,2.63,0
997.0,94.2,42,49.72,3.0,0
998.0,94.7,41,49.4,3.09,0
1007.0,95.2,38,50.23076923076923,2.7,0
1008.0,95.5,38,49.578947368421055,2.8,0
1017.0,96.2,40,49.725,2.66,0
1018.0,96.9,41,50.0,2.42,0
1028.0,97.1,41,50.020833333333336,2.65,0
1029.0,97.9,44,50.0,2.48,0
1038.0,98.0,44,48.88235294117647,2.59,0
1048.0,98.9,41,48.76,2.86,0
1058.0,99.5,32,49.72549019607843,3.35,0
1068.0,99.9,21,50.0,2.31,0
