Tempo,Progresso,Peers Conectados,Peers Totais,Download,Upload
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,0 kB/s,0
0.0,28.2,0,0,8 kB/s,0
0.0,28.2,0,0,262 kB/s,0
0.0,28.2,0,0,556 kB/s,0
0.0,28.2,0,0,864 kB/s,0
0.0,28.3,0,2,1.17 MB/s,0
0.0,28.3,0,3,1.46 MB/s,0
0.0,28.3,0,4,1.77 MB/s,0
0.0,28.3,0,5,2.05 MB/s,0
0.0,28.3,0,8,2.33 MB/s,0
0.0,28.3,0,10,2.64 MB/s,0
0.0,28.4,0,11,2.62 MB/s,0
0.0,28.4,0,13,2.47 MB/s,0
0.0,28.4,0,13,2.34 MB/s,0
0.0,28.4,0,14,2.19 MB/s,0
0.0,28.4,0,15,2.03 MB/s,0
0.0,28.4,0,15,1.88 MB/s,0
0.0,28.4,0,16,1.98 MB/s,0
0.0,28.4,0,16,1.85 MB/s,0
0.0,28.4,0,16,1.67 MB/s,0
0.0,28.4,0,16,1.54 MB/s,0
0.0,28.4,0,17,1.47 MB/s,0
0.0,28.5,0,18,1.61 MB/s,0
0.0,28.5,0,19,1.69 MB/s,0
0.0,28.5,0,22,1.65 MB/s,0
0.0,28.5,0,22,1.70 MB/s,0
0.0,28.5,0,25,1.72 MB/s,0
0.0,28.5,0,26,1.75 MB/s,0
0.0,28.5,0,26,1.74 MB/s,0
0.0,28.5,0,28,1.69 MB/s,0
0.0,28.5,0,31,1.72 MB/s,0
0.0,28.6,0,32,1.60 MB/s,0
0.0,28.6,0,32,1.47 MB/s,0
0.0,28.6,6,32,1.50 MB/s,0
10.0,28.6,8,33,1.60 MB/s,0
10.0,28.6,9,33,1.69 MB/s,0
10.0,28.6,9,35,1.72 MB/s,0
10.0,28.6,9,35,1.83 MB/s,0
10.0,28.7,10,35,1.96 MB/s,0
10.0,28.7,10,35,2.00 MB/s,0
10.0,28.7,12,35,2.09 MB/s,0
10.0,28.7,12,35,2.27 MB/s,0
10.0,28.7,12,36,2.35 MB/s,0
10.0,28.7,12,36,2.49 MB/s,0
10.0,28.8,14,36,2.55 MB/s,0
10.0,28.8,14,36,2.61 MB/s,0
10.0,28.8,16,36,2.64 MB/s,0
10.0,28.8,16,36,2.58 MB/s,0
10.0,28.8,18,37,2.59 MB/s,0
10.0,28.8,18,37,2.53 MB/s,0
10.0,28.9,18,37,2.53 MB/s,0
10.0,28.9,18,38,2.50 MB/s,0
10.0,28.9,18,38,2.55 MB/s,0
10.0,28.9,18,38,2.53 MB/s,0
10.0,28.9,19,38,2.50 MB/s,0
10.0,28.9,20,38,2.51 MB/s,0
10.0,29.0,19,38,2.54 MB/s,0
10.0,29.0,19,38,2.80 MB/s,0
10.0,29.0,19,38,2.73 MB/s,0
10.0,29.0,20,38,2.74 MB/s,0
10.0,29.0,20,38,2.58 MB/s,0
10.0,29.0,20,39,2.50 MB/s,0
10.0,29.0,20,39,2.39 MB/s,0
10.0,29.0,20,39,2.27 MB/s,0
10.0,29.1,20,40,2.10 MB/s,0
10.0,29.1,20,40,1.92 MB/s,0
10.0,29.1,20,40,1.82 MB/s,0
10.0,29.1,20,40,1.67 MB/s,0
10.0,29.1,20,40,1.60 MB/s,0
10.0,29.1,20,40,1.54 MB/s,0
10.0,29.1,20,40,1.49 MB/s,0
