Tempo,Progresso,Peers Conectados,Peers Totais,Download,Upload
0.0,0.0,0,2.98,3.0,0
10.0,0.6,3,12.882352941176471,2.93,0
11.0,0.9,4,16.71875,2.77,0
20.0,1.3,8,19.0,1.51,0
21.0,1.3,14,22.53191489361702,2.95,0
30.0,2.1,16,24.0,2.44,0
31.0,2.1,18,26.571428571428573,2.82,0
41.0,2.8,23,38.294117647058826,2.78,0
51.0,3.5,32,45.25,2.87,0
52.0,4.1,37,46.0,2.76,0
61.0,4.3,39,45.45454545454545,2.61,0
62.0,4.6,40,44.793103448275865,2.71,0
71.0,5.1,39,46.625,2.7,0
72.0,5.2,40,47.325581395348834,2.85,0
81.0,5.9,42,48.0,2.42,0
82.0,6.0,42,44.71111111111111,2.78,0
92.0,6.6,38,45.95348837209303,2.51,0
93.0,7.1,37,48.0,2.26,0
102.0,7.3,39,47.12,2.73,0
112.0,8.0,40,46.74074074074074,2.85,0
113.0,8.4,37,48.5,2.51,0
122.0,8.8,44,44.86363636363637,2.75,0
123.0,9.2,39,43.642857142857146,2.74,0
132.0,9.6,38,44.875,2.71,0
133.0,9.7,38,46.72093023255814,2.89,0
143.0,10.4,39,45.96078431372549,2.81,0
153.0,11.2,36,43.8,2.87,0
154.0,11.9,32,45.111111111111114,2.63,0
163.0,12.0,33,44.76470588235294,2.85,0
173.0,12.8,35,42.794117647058826,2.79,0
174.0,13.3,31,43.1875,2.89,0
183.0,13.6,36,43.77777777777778,2.73,0
184.0,13.7,35,43.80952380952381,2.73,0
193.0,14.3,35,44.0,2.56,0
194.0,14.6,32,44.97142857142857,2.82,0
204.0,15.1,32,47.625,2.73,0
205.0,15.7,35,47.81818181818182,2.63,0
214.0,15.8,36,46.98039215686274,2.77,0
224.0,16.7,35,46.083333333333336,2.82,0
225.0,17.1,34,44.46153846153846,2.7,0
234.0,17.5,38,45.111111111111114,2.67,0
235.0,17.9,37,46.208333333333336,2.22,0
244.0,18.2,43,47.0,2.7,0
245.0,18.5,44,46.733333333333334,2.64,0
255.0,19.0,44,45.08888888888889,2.73,0
256.0,19.7,42,44.666666666666664,2.32,0
265.0,19.8,41,46.89473684210526,2.78,0
266.0,20.3,44,47.333333333333336,2.83,0
275.0,20.5,41,45.24,2.68,0
276.0,20.9,39,47.84615384615385,2.69,0
285.0,21.3,43,47.84615384615385,2.56,0
286.0,21.5,43,48.8421052631579,1.92,0
295.0,21.8,45,46.19444444444444,1.66,0
296.0,22.1,42,43.07142857142857,1.7,0
306.0,22.3,41,42.31818181818182,1.72,0
307.0,22.6,40,41.285714285714285,1.26,0
316.0,22.7,38,39.42,1.86,0
326.0,23.2,31,41.549019607843135,1.98,0
336.0,23.7,33,43.541666666666664,1.74,0
337.0,23.9,32,41.26923076923077,1.61,0
346.0,24.1,30,40.7,1.24,0
347.0,24.3,29,38.45161290322581,1.95,0
357.0,24.6,30,39.08,1.71,0
367.0,25.0,30,37.38,1.87,0
377.0,25.5,29,37.77777777777778,1.85,0
378.0,25.9,28,37.666666666666664,1.42,0
387.0,26.0,27,36.61290322580645,1.6,0
388.0,26.2,27,36.526315789473685,1.63,0
397.0,26.4,25,38.23529411764706,1.57,0
398.0,26.7,25,38.11764705882353,1.62,0
407.0,26.9,26,38.3125,1.7,0
