Tempo,Progresso,Peers Conectados,Peers Totais,Download,Upload
0.0,0.0,0,0.0,1.46,0
1.0,0.1,0,0.0,4.5,0
10.0,0.9,0,0.0,4.44,0
11.0,1.5,0,0.0,4.82,0
20.0,2.4,0,0.0,4.77,0
21.0,2.6,0,0.0,4.7,0
30.0,3.8,0,0.0,4.48,0
31.0,4.0,0,0.0,4.72,0
41.0,5.2,0,0.0,4.7,0
51.0,6.7,0,0.0,4.51,0
52.0,7.7,0,0.0,4.67,0
54.0,8.1,0,0.0,4.44,0
61.0,8.2,0,0.0,4.56,0
62.0,8.8,0,0.0,4.6,0
71.0,9.6,0,0.0,4.47,0
72.0,10.6,0,0.0,4.81,0
81.0,11.1,0,0.0,4.81,0
82.0,11.3,0,0.0,4.75,0
92.0,12.5,0,0.0,4.5,0
102.0,14.0,0,0.0,4.57,0
112.0,15.3,0,0.0,4.49,0
113.0,16.7,0,0.0,4.22,0
122.0,16.8,0,0.0,4.77,0
123.0,17.7,0,0.0,4.63,0
132.0,18.3,0,0.0,4.59,0
133.0,18.9,0,0.0,4.49,0
143.0,19.7,0,0.0,4.78,0
153.0,21.2,0,0.0,4.78,0
163.0,22.6,0,0.0,4.61,0
173.0,24.1,0,0.0,4.48,0
174.0,25.2,0,0.0,4.41,0
183.0,25.5,0,0.0,4.77,0
184.0,26.3,0,0.0,4.79,0
193.0,27.0,0,0.0,4.72,0
194.0,27.3,0,0.0,4.65,0
204.0,28.4,0,0.0,4.48,0
214.0,29.9,0,0.0,4.81,0
224.0,31.4,0,0.0,4.61,0
234.0,32.8,0,0.0,4.63,0
235.0,33.8,0,0.0,4.51,0
244.0,34.2,0,0.0,4.54,0
245.0,35.3,0,0.0,4.42,0
254.0,35.7,0,0.0,4.35,0
255.0,35.7,0,0.0,4.81,0
265.0,37.1,0,0.0,4.73,0
275.0,38.6,0,0.0,4.64,0
276.0,39.9,0,0.0,4.29,0
285.0,40.0,0,0.0,4.41,0
286.0,41.0,0,0.0,4.79,0
295.0,41.5,0,0.0,4.79,0
296.0,42.6,0,0.0,4.55,0
305.0,42.9,0,0.0,4.52,0
306.0,43.0,0,0.0,4.57,0
316.0,44.4,0,0.0,4.78,0
326.0,45.8,0,0.0,4.74,0
336.0,47.1,0,0.0,4.79,0
346.0,48.6,0,0.0,4.66,0
347.0,49.2,0,0.0,4.59,0
356.0,50.0,0,0.0,4.46,0
357.0,50.1,0,0.0,4.46,0
366.0,51.5,0,0.0,4.25,0
367.0,51.5,0,0.0,4.8,0
377.0,52.9,0,0.0,4.66,0
387.0,54.3,0,0.0,4.81,0
397.0,55.7,0,0.0,4.75,0
407.0,57.2,0,0.0,4.61,0
408.0,57.8,0,0.0,4.58,0
417.0,58.6,0,0.0,4.49,0
418.0,58.7,0,0.0,4.49,0
428.0,60.0,0,0.0,4.49,0
438.0,61.4,0,0.0,4.77,0
448.0,62.9,0,0.0,4.56,0
449.0,63.6,0,0.0,4.42,0
458.0,64.3,0,0.0,4.35,0
459.0,64.8,0,0.0,4.67,0
468.0,65.7,0,0.0,4.63,0
469.0,65.8,0,0.0,4.57,0
479.0,67.2,0,0.0,4.44,0
489.0,68.6,0,0.0,4.8,0
499.0,70.0,0,0.0,4.5,0
509.0,71.4,0,0.0,4.78,0
510.0,72.8,0,0.0,4.52,0
519.0,72.9,0,0.0,4.43,0
520.0,73.1,0,0.0,4.66,0
529.0,74.3,0,0.0,4.66,0
530.0,74.3,0,0.0,4.67,0
540.0,75.7,0,0.0,4.63,0
541.0,76.8,0,0.0,4.77,0
550.0,77.1,0,0.0,4.77,0
560.0,78.6,0,0.0,4.59,0
570.0,80.0,0,0.0,4.8,0
571.0,80.8,0,0.0,4.78,0
580.0,81.5,0,0.0,4.67,0
581.0,81.7,0,0.0,4.6,0
591.0,83.0,0,0.0,4.79,0
601.0,84.4,0,0.0,4.79,0
611.0,85.9,0,0.0,4.54,0
612.0,87.2,0,0.0,4.2,0
621.0,87.3,0,0.0,4.75,0
622.0,88.0,0,0.0,4.67,0
631.0,88.7,0,0.0,4.59,0
632.0,89.1,0,0.0,4.44,0
641.0,90.1,0,0.0,4.28,0
642.0,90.3,0,0.0,4.74,0
652.0,91.5,0,0.0,4.59,0
662.0,93.0,0,0.0,4.75,0
672.0,94.5,0,0.0,4.71,0
682.0,95.9,0,0.0,4.49,0
683.0,96.5,0,0.0,4.4,0
692.0,97.3,0,0.0,4.75,0
693.0,97.8,0,0.0,4.77,0
703.0,98.8,0,0.0,4.69,0
